rideType,displayName,currency,minCostCent,maxCostCent,journeyDuration,distanceMiles,primeTimeConfirmationToken,primeTimePercentage,currentDate
lyft_line,Lyft Line,USD,1064,1064,766,2.05,,0%,Thu Apr 21 00:20:54 EDT 2016
lyft,Lyft,USD,800,1500,766,2.05,,0%,Thu Apr 21 00:20:54 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2100,648,1.73,,0%,Thu Apr 21 00:20:54 EDT 2016
lyft_line,Lyft Line,USD,1140,1140,648,1.73,,0%,Thu Apr 21 00:20:54 EDT 2016
lyft,Lyft,USD,800,1500,648,1.73,,0%,Thu Apr 21 00:20:54 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2700,1071,3.11,,0%,Thu Apr 21 00:20:54 EDT 2016
lyft_line,Lyft Line,USD,1433,1433,1071,3.11,,0%,Thu Apr 21 00:20:54 EDT 2016
lyft,Lyft,USD,1000,1900,1071,3.11,,0%,Thu Apr 21 00:20:54 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,706,1.93,,0%,Thu Apr 21 00:20:54 EDT 2016
lyft_line,Lyft Line,USD,1014,1014,706,1.93,,0%,Thu Apr 21 00:20:54 EDT 2016
lyft,Lyft,USD,800,1400,706,1.93,,0%,Thu Apr 21 00:20:54 EDT 2016
lyft_plus,Lyft Plus,USD,3000,4200,1433,6.77,,0%,Thu Apr 21 00:27:24 EDT 2016
lyft_line,Lyft Line,USD,2298,2298,1433,6.77,,0%,Thu Apr 21 00:27:24 EDT 2016
lyft,Lyft,USD,1800,2800,1433,6.77,,0%,Thu Apr 21 00:27:24 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,125,0.0,,0%,Thu Apr 21 00:27:24 EDT 2016
lyft,Lyft,USD,800,800,125,0.0,,0%,Thu Apr 21 00:27:24 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,322,0.69,,0%,Thu Apr 21 00:27:24 EDT 2016
lyft_line,Lyft Line,USD,600,600,322,0.69,,0%,Thu Apr 21 00:27:24 EDT 2016
lyft,Lyft,USD,800,900,322,0.69,,0%,Thu Apr 21 00:27:24 EDT 2016
lyft_plus,Lyft Plus,USD,2200,3200,1252,4.38,,0%,Thu Apr 21 00:27:24 EDT 2016
lyft_line,Lyft Line,USD,1765,1765,1252,4.38,,0%,Thu Apr 21 00:27:24 EDT 2016
lyft,Lyft,USD,1400,2200,1252,4.38,,0%,Thu Apr 21 00:27:24 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,396,0.58,,0%,Thu Apr 21 00:27:24 EDT 2016
lyft_line,Lyft Line,USD,690,690,396,0.58,,0%,Thu Apr 21 00:27:24 EDT 2016
lyft,Lyft,USD,800,1000,396,0.58,,0%,Thu Apr 21 00:27:24 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2600,1028,3.04,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft_line,Lyft Line,USD,1394,1394,1028,3.04,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft,Lyft,USD,1000,1800,1028,3.04,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2800,1012,3.42,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft_line,Lyft Line,USD,1453,1453,1012,3.42,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft,Lyft,USD,1100,1900,1012,3.42,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1600,582,1.2,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft_line,Lyft Line,USD,808,808,582,1.2,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft,Lyft,USD,800,1200,582,1.2,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft_plus,Lyft Plus,USD,2600,3700,1485,5.2,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft_line,Lyft Line,USD,2047,2047,1485,5.2,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft,Lyft,USD,1600,2500,1485,5.2,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,508,0.95,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft_line,Lyft Line,USD,717,717,508,0.95,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft,Lyft,USD,800,1100,508,0.95,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft_plus,Lyft Plus,USD,2300,3300,1342,3.46,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft_line,Lyft Line,USD,1912,1912,1342,3.46,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft,Lyft,USD,1500,2400,1342,3.46,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft_plus,Lyft Plus,USD,3100,4300,1452,7.19,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft_line,Lyft Line,USD,2385,2385,1452,7.19,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft,Lyft,USD,1900,2900,1452,7.19,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft_plus,Lyft Plus,USD,3200,4400,1458,7.38,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft_line,Lyft Line,USD,2422,2422,1458,7.38,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft,Lyft,USD,1900,3000,1458,7.38,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,309,0.47,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft_line,Lyft Line,USD,600,600,309,0.47,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft,Lyft,USD,800,800,309,0.47,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2600,996,3.16,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft_line,Lyft Line,USD,1399,1399,996,3.16,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft,Lyft,USD,1000,1800,996,3.16,,0%,Thu Apr 21 00:27:25 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,829,1.83,,0%,Thu Apr 21 00:27:26 EDT 2016
lyft_line,Lyft Line,USD,1061,1061,829,1.83,,0%,Thu Apr 21 00:27:26 EDT 2016
lyft,Lyft,USD,800,1500,829,1.83,,0%,Thu Apr 21 00:27:26 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1900,655,1.58,,0%,Thu Apr 21 00:27:26 EDT 2016
lyft_line,Lyft Line,USD,1029,1029,655,1.58,,0%,Thu Apr 21 00:27:26 EDT 2016
lyft,Lyft,USD,800,1400,655,1.58,,0%,Thu Apr 21 00:27:26 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2400,939,2.58,,0%,Thu Apr 21 00:27:26 EDT 2016
lyft_line,Lyft Line,USD,1260,1260,939,2.58,,0%,Thu Apr 21 00:27:26 EDT 2016
lyft,Lyft,USD,900,1700,939,2.58,,0%,Thu Apr 21 00:27:26 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,560,1.41,,0%,Thu Apr 21 00:27:26 EDT 2016
lyft_line,Lyft Line,USD,829,829,560,1.41,,0%,Thu Apr 21 00:27:26 EDT 2016
lyft,Lyft,USD,800,1200,560,1.41,,0%,Thu Apr 21 00:27:26 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1800,649,1.64,,0%,Thu Apr 21 00:27:26 EDT 2016
lyft_line,Lyft Line,USD,924,924,649,1.64,,0%,Thu Apr 21 00:27:26 EDT 2016
lyft,Lyft,USD,800,1300,649,1.64,,0%,Thu Apr 21 00:27:26 EDT 2016
lyft_plus,Lyft Plus,USD,1500,2500,917,2.89,,0%,Thu Apr 21 00:27:26 EDT 2016
lyft_line,Lyft Line,USD,1303,1303,917,2.89,,0%,Thu Apr 21 00:27:26 EDT 2016
lyft,Lyft,USD,900,1800,917,2.89,,0%,Thu Apr 21 00:27:26 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,370,0.99,,0%,Thu Apr 21 00:27:26 EDT 2016
lyft_line,Lyft Line,USD,643,643,370,0.99,,0%,Thu Apr 21 00:27:26 EDT 2016
lyft,Lyft,USD,800,1000,370,0.99,,0%,Thu Apr 21 00:27:26 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,522,0.88,,0%,Thu Apr 21 00:28:22 EDT 2016
lyft_line,Lyft Line,USD,715,715,522,0.88,,0%,Thu Apr 21 00:28:22 EDT 2016
lyft,Lyft,USD,800,1100,522,0.88,,0%,Thu Apr 21 00:28:22 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2700,957,3.39,,0%,Thu Apr 21 00:28:22 EDT 2016
lyft_line,Lyft Line,USD,1417,1417,957,3.39,,0%,Thu Apr 21 00:28:22 EDT 2016
lyft,Lyft,USD,1000,1900,957,3.39,,0%,Thu Apr 21 00:28:22 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,697,2.12,,0%,Thu Apr 21 00:28:23 EDT 2016
lyft_line,Lyft Line,USD,1043,1043,697,2.12,,0%,Thu Apr 21 00:28:23 EDT 2016
lyft,Lyft,USD,800,1400,697,2.12,,0%,Thu Apr 21 00:28:23 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,291,0.61,,0%,Thu Apr 21 00:28:23 EDT 2016
lyft_line,Lyft Line,USD,600,600,291,0.61,,0%,Thu Apr 21 00:28:23 EDT 2016
lyft,Lyft,USD,800,800,291,0.61,,0%,Thu Apr 21 00:28:23 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2100,827,1.97,,0%,Thu Apr 21 00:28:23 EDT 2016
lyft_line,Lyft Line,USD,1086,1086,827,1.97,,0%,Thu Apr 21 00:28:23 EDT 2016
lyft,Lyft,USD,800,1500,827,1.97,,0%,Thu Apr 21 00:28:23 EDT 2016
lyft_plus,Lyft Plus,USD,2000,3000,1198,3.78,,0%,Thu Apr 21 00:28:23 EDT 2016
lyft_line,Lyft Line,USD,1627,1627,1198,3.78,,0%,Thu Apr 21 00:28:23 EDT 2016
lyft,Lyft,USD,1200,2100,1198,3.78,,0%,Thu Apr 21 00:28:23 EDT 2016
lyft_plus,Lyft Plus,USD,3500,4600,1721,6.84,,0%,Thu Apr 21 00:28:23 EDT 2016
lyft_line,Lyft Line,USD,2663,2663,1721,6.84,,0%,Thu Apr 21 00:28:23 EDT 2016
lyft,Lyft,USD,2200,3200,1721,6.84,,0%,Thu Apr 21 00:28:23 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,745,1.99,,0%,Thu Apr 21 00:28:23 EDT 2016
lyft_line,Lyft Line,USD,1041,1041,745,1.99,,0%,Thu Apr 21 00:28:23 EDT 2016
lyft,Lyft,USD,800,1400,745,1.99,,0%,Thu Apr 21 00:28:23 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2800,1039,3.41,,0%,Thu Apr 21 00:28:23 EDT 2016
lyft_line,Lyft Line,USD,1467,1467,1039,3.41,,0%,Thu Apr 21 00:28:23 EDT 2016
lyft,Lyft,USD,1100,1900,1039,3.41,,0%,Thu Apr 21 00:28:23 EDT 2016
lyft_plus,Lyft Plus,USD,1300,2200,862,2.27,,0%,Thu Apr 21 00:28:23 EDT 2016
lyft_line,Lyft Line,USD,1159,1159,862,2.27,,0%,Thu Apr 21 00:28:23 EDT 2016
lyft,Lyft,USD,800,1600,862,2.27,,0%,Thu Apr 21 00:28:23 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2300,852,2.5,,0%,Thu Apr 21 00:28:24 EDT 2016
lyft_line,Lyft Line,USD,1205,1205,852,2.5,,0%,Thu Apr 21 00:28:24 EDT 2016
lyft,Lyft,USD,800,1700,852,2.5,,0%,Thu Apr 21 00:28:24 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,431,0.92,,0%,Thu Apr 21 00:28:24 EDT 2016
lyft_line,Lyft Line,USD,667,667,431,0.92,,0%,Thu Apr 21 00:28:24 EDT 2016
lyft,Lyft,USD,800,1000,431,0.92,,0%,Thu Apr 21 00:28:24 EDT 2016
lyft_plus,Lyft Plus,USD,2800,3900,1230,5.34,,0%,Thu Apr 21 00:28:24 EDT 2016
lyft_line,Lyft Line,USD,2265,2265,1230,5.34,,0%,Thu Apr 21 00:28:24 EDT 2016
lyft,Lyft,USD,1800,2800,1230,5.34,,0%,Thu Apr 21 00:28:24 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,305,0.58,,0%,Thu Apr 21 00:28:24 EDT 2016
lyft_line,Lyft Line,USD,600,600,305,0.58,,0%,Thu Apr 21 00:28:24 EDT 2016
lyft,Lyft,USD,800,800,305,0.58,,0%,Thu Apr 21 00:28:24 EDT 2016
lyft_plus,Lyft Plus,USD,3300,4500,1916,6.55,,0%,Thu Apr 21 00:28:24 EDT 2016
lyft_line,Lyft Line,USD,2540,2540,1916,6.55,,0%,Thu Apr 21 00:28:24 EDT 2016
lyft,Lyft,USD,2000,3100,1916,6.55,,0%,Thu Apr 21 00:28:24 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1800,548,1.66,,0%,Thu Apr 21 00:28:24 EDT 2016
lyft_line,Lyft Line,USD,867,867,548,1.66,,0%,Thu Apr 21 00:28:24 EDT 2016
lyft,Lyft,USD,800,1300,548,1.66,,0%,Thu Apr 21 00:28:24 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,269,0.42,,0%,Thu Apr 21 00:28:24 EDT 2016
lyft_line,Lyft Line,USD,600,600,269,0.42,,0%,Thu Apr 21 00:28:24 EDT 2016
lyft,Lyft,USD,800,800,269,0.42,,0%,Thu Apr 21 00:28:24 EDT 2016
lyft_plus,Lyft Plus,USD,2200,3200,952,5.1,,0%,Thu Apr 21 00:28:25 EDT 2016
lyft_line,Lyft Line,USD,1732,1732,952,5.1,,0%,Thu Apr 21 00:28:25 EDT 2016
lyft,Lyft,USD,1300,2200,952,5.1,,0%,Thu Apr 21 00:28:25 EDT 2016
lyft_plus,Lyft Plus,USD,3500,4700,1740,7.6,,0%,Thu Apr 21 00:28:25 EDT 2016
lyft_line,Lyft Line,USD,2626,2626,1740,7.6,,0%,Thu Apr 21 00:28:25 EDT 2016
lyft,Lyft,USD,2100,3200,1740,7.6,,0%,Thu Apr 21 00:28:25 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,454,1.08,,0%,Thu Apr 21 00:28:25 EDT 2016
lyft_line,Lyft Line,USD,709,709,454,1.08,,0%,Thu Apr 21 00:28:25 EDT 2016
lyft,Lyft,USD,800,1100,454,1.08,,0%,Thu Apr 21 00:28:25 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2400,862,2.69,,0%,Thu Apr 21 00:28:25 EDT 2016
lyft_line,Lyft Line,USD,1265,1265,862,2.69,,0%,Thu Apr 21 00:28:25 EDT 2016
lyft,Lyft,USD,900,1700,862,2.69,,0%,Thu Apr 21 00:28:25 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,290,0.56,,0%,Thu Apr 21 00:28:41 EDT 2016
lyft_line,Lyft Line,USD,600,600,290,0.56,,0%,Thu Apr 21 00:28:41 EDT 2016
lyft,Lyft,USD,800,800,290,0.56,,0%,Thu Apr 21 00:28:41 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,583,1.35,,0%,Thu Apr 21 00:28:42 EDT 2016
lyft_line,Lyft Line,USD,839,839,583,1.35,,0%,Thu Apr 21 00:28:42 EDT 2016
lyft,Lyft,USD,800,1200,583,1.35,,0%,Thu Apr 21 00:28:42 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,689,2.27,,0%,Thu Apr 21 00:30:32 EDT 2016
lyft_line,Lyft Line,USD,1060,1060,689,2.27,,0%,Thu Apr 21 00:30:32 EDT 2016
lyft,Lyft,USD,800,1500,689,2.27,,0%,Thu Apr 21 00:30:32 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1300,367,0.82,,0%,Thu Apr 21 00:30:32 EDT 2016
lyft_line,Lyft Line,USD,611,611,367,0.82,,0%,Thu Apr 21 00:30:32 EDT 2016
lyft,Lyft,USD,800,1000,367,0.82,,0%,Thu Apr 21 00:30:32 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,125,0.0,,0%,Thu Apr 21 00:30:32 EDT 2016
lyft,Lyft,USD,800,800,125,0.0,,0%,Thu Apr 21 00:30:32 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,494,1.06,,0%,Thu Apr 21 00:30:32 EDT 2016
lyft_line,Lyft Line,USD,728,728,494,1.06,,0%,Thu Apr 21 00:30:32 EDT 2016
lyft,Lyft,USD,800,1100,494,1.06,,0%,Thu Apr 21 00:30:32 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,476,1.02,,0%,Thu Apr 21 00:30:32 EDT 2016
lyft_line,Lyft Line,USD,710,710,476,1.02,,0%,Thu Apr 21 00:30:32 EDT 2016
lyft,Lyft,USD,800,1100,476,1.02,,0%,Thu Apr 21 00:30:32 EDT 2016
lyft_plus,Lyft Plus,USD,1800,2800,1031,3.65,,0%,Thu Apr 21 00:30:32 EDT 2016
lyft_line,Lyft Line,USD,1505,1505,1031,3.65,,0%,Thu Apr 21 00:30:32 EDT 2016
lyft,Lyft,USD,1100,2000,1031,3.65,,0%,Thu Apr 21 00:30:32 EDT 2016
lyft_plus,Lyft Plus,USD,2100,3100,989,4.79,,0%,Thu Apr 21 00:30:32 EDT 2016
lyft_line,Lyft Line,USD,1685,1685,989,4.79,,0%,Thu Apr 21 00:30:32 EDT 2016
lyft,Lyft,USD,1300,2100,989,4.79,,0%,Thu Apr 21 00:30:32 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2500,995,2.77,,0%,Thu Apr 21 00:30:32 EDT 2016
lyft_line,Lyft Line,USD,1326,1326,995,2.77,,0%,Thu Apr 21 00:30:32 EDT 2016
lyft,Lyft,USD,900,1800,995,2.77,,0%,Thu Apr 21 00:30:32 EDT 2016
lyft_plus,Lyft Plus,USD,2300,3300,1290,4.55,,0%,Thu Apr 21 00:30:32 EDT 2016
lyft_line,Lyft Line,USD,1817,1817,1290,4.55,,0%,Thu Apr 21 00:30:32 EDT 2016
lyft,Lyft,USD,1400,2300,1290,4.55,,0%,Thu Apr 21 00:30:32 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2500,999,2.79,,0%,Thu Apr 21 00:30:33 EDT 2016
lyft_line,Lyft Line,USD,1333,1333,999,2.79,,0%,Thu Apr 21 00:30:33 EDT 2016
lyft,Lyft,USD,900,1800,999,2.79,,0%,Thu Apr 21 00:30:33 EDT 2016
lyft_plus,Lyft Plus,USD,1800,2900,1068,3.63,,0%,Thu Apr 21 00:30:33 EDT 2016
lyft_line,Lyft Line,USD,1523,1523,1068,3.63,,0%,Thu Apr 21 00:30:33 EDT 2016
lyft,Lyft,USD,1100,2000,1068,3.63,,0%,Thu Apr 21 00:30:33 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1600,535,1.28,,0%,Thu Apr 21 00:30:33 EDT 2016
lyft_line,Lyft Line,USD,791,791,535,1.28,,0%,Thu Apr 21 00:30:33 EDT 2016
lyft,Lyft,USD,800,1100,535,1.28,,0%,Thu Apr 21 00:30:33 EDT 2016
lyft_plus,Lyft Plus,USD,2400,3500,1321,4.89,,0%,Thu Apr 21 00:30:33 EDT 2016
lyft_line,Lyft Line,USD,1896,1896,1321,4.89,,0%,Thu Apr 21 00:30:33 EDT 2016
lyft,Lyft,USD,1400,2400,1321,4.89,,0%,Thu Apr 21 00:30:33 EDT 2016
lyft_plus,Lyft Plus,USD,2100,3100,1136,4.22,,0%,Thu Apr 21 00:30:33 EDT 2016
lyft_line,Lyft Line,USD,1669,1669,1136,4.22,,0%,Thu Apr 21 00:30:33 EDT 2016
lyft,Lyft,USD,1300,2100,1136,4.22,,0%,Thu Apr 21 00:30:33 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2400,797,2.82,,0%,Thu Apr 21 00:30:33 EDT 2016
lyft_line,Lyft Line,USD,1220,1220,797,2.82,,0%,Thu Apr 21 00:30:33 EDT 2016
lyft,Lyft,USD,800,1700,797,2.82,,0%,Thu Apr 21 00:30:33 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,310,0.5,,0%,Thu Apr 21 00:30:33 EDT 2016
lyft_line,Lyft Line,USD,600,600,310,0.5,,0%,Thu Apr 21 00:30:33 EDT 2016
lyft,Lyft,USD,800,900,310,0.5,,0%,Thu Apr 21 00:30:33 EDT 2016
lyft_plus,Lyft Plus,USD,1900,3000,1083,3.44,,0%,Thu Apr 21 00:30:33 EDT 2016
lyft_line,Lyft Line,USD,1659,1659,1083,3.44,,0%,Thu Apr 21 00:30:33 EDT 2016
lyft,Lyft,USD,1300,2100,1083,3.44,,0%,Thu Apr 21 00:30:33 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2200,830,2.55,,0%,Thu Apr 21 00:30:34 EDT 2016
lyft_line,Lyft Line,USD,1191,1191,830,2.55,,0%,Thu Apr 21 00:30:34 EDT 2016
lyft,Lyft,USD,800,1600,830,2.55,,0%,Thu Apr 21 00:30:34 EDT 2016
lyft_plus,Lyft Plus,USD,2600,3800,1363,5.12,,0%,Thu Apr 21 00:30:34 EDT 2016
lyft_line,Lyft Line,USD,2106,2106,1363,5.12,,0%,Thu Apr 21 00:30:34 EDT 2016
lyft,Lyft,USD,1700,2600,1363,5.12,,0%,Thu Apr 21 00:30:34 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,303,0.53,,0%,Thu Apr 21 00:30:34 EDT 2016
lyft_line,Lyft Line,USD,600,600,303,0.53,,0%,Thu Apr 21 00:30:34 EDT 2016
lyft,Lyft,USD,800,800,303,0.53,,0%,Thu Apr 21 00:30:34 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2500,826,3.35,,0%,Thu Apr 21 00:30:34 EDT 2016
lyft_line,Lyft Line,USD,1332,1332,826,3.35,,0%,Thu Apr 21 00:30:34 EDT 2016
lyft,Lyft,USD,900,1800,826,3.35,,0%,Thu Apr 21 00:30:34 EDT 2016
lyft_plus,Lyft Plus,USD,3000,4100,1339,6.95,,0%,Thu Apr 21 00:30:51 EDT 2016
lyft_line,Lyft Line,USD,2275,2275,1339,6.95,,0%,Thu Apr 21 00:30:51 EDT 2016
lyft,Lyft,USD,1800,2800,1339,6.95,,0%,Thu Apr 21 00:30:51 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2600,1048,2.86,,0%,Thu Apr 21 00:30:51 EDT 2016
lyft_line,Lyft Line,USD,1375,1375,1048,2.86,,0%,Thu Apr 21 00:30:51 EDT 2016
lyft,Lyft,USD,1000,1800,1048,2.86,,0%,Thu Apr 21 00:30:51 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,132,0.01,,0%,Thu Apr 21 00:30:51 EDT 2016
lyft,Lyft,USD,800,800,132,0.01,,0%,Thu Apr 21 00:30:51 EDT 2016
lyft_plus,Lyft Plus,USD,2500,3500,1195,5.0,,0%,Thu Apr 21 00:30:51 EDT 2016
lyft_line,Lyft Line,USD,1996,1996,1195,5.0,,0%,Thu Apr 21 00:30:51 EDT 2016
lyft,Lyft,USD,1500,2500,1195,5.0,,0%,Thu Apr 21 00:30:51 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1300,388,0.78,,0%,Thu Apr 21 00:30:51 EDT 2016
lyft_line,Lyft Line,USD,616,616,388,0.78,,0%,Thu Apr 21 00:30:51 EDT 2016
lyft,Lyft,USD,800,1000,388,0.78,,0%,Thu Apr 21 00:30:51 EDT 2016
lyft_plus,Lyft Plus,USD,1900,2900,1232,3.4,,0%,Thu Apr 21 00:30:51 EDT 2016
lyft_line,Lyft Line,USD,1578,1578,1232,3.4,,0%,Thu Apr 21 00:30:51 EDT 2016
lyft,Lyft,USD,1200,2000,1232,3.4,,0%,Thu Apr 21 00:30:51 EDT 2016
lyft_plus,Lyft Plus,USD,2800,4000,1338,6.47,,0%,Thu Apr 21 00:30:51 EDT 2016
lyft_line,Lyft Line,USD,2189,2189,1338,6.47,,0%,Thu Apr 21 00:30:51 EDT 2016
lyft,Lyft,USD,1700,2700,1338,6.47,,0%,Thu Apr 21 00:30:51 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,690,2.0,,0%,Thu Apr 21 00:30:51 EDT 2016
lyft_line,Lyft Line,USD,1013,1013,690,2.0,,0%,Thu Apr 21 00:30:51 EDT 2016
lyft,Lyft,USD,800,1400,690,2.0,,0%,Thu Apr 21 00:30:51 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,568,1.26,,0%,Thu Apr 21 00:30:51 EDT 2016
lyft_line,Lyft Line,USD,812,812,568,1.26,,0%,Thu Apr 21 00:30:51 EDT 2016
lyft,Lyft,USD,800,1200,568,1.26,,0%,Thu Apr 21 00:30:51 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2300,967,2.2,,0%,Thu Apr 21 00:30:52 EDT 2016
lyft_line,Lyft Line,USD,1208,1208,967,2.2,,0%,Thu Apr 21 00:30:52 EDT 2016
lyft,Lyft,USD,800,1700,967,2.2,,0%,Thu Apr 21 00:30:52 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,547,1.42,,0%,Thu Apr 21 00:30:52 EDT 2016
lyft_line,Lyft Line,USD,825,825,547,1.42,,0%,Thu Apr 21 00:30:52 EDT 2016
lyft,Lyft,USD,800,1200,547,1.42,,0%,Thu Apr 21 00:30:52 EDT 2016
lyft_plus,Lyft Plus,USD,2400,3500,1355,4.91,,0%,Thu Apr 21 00:30:52 EDT 2016
lyft_line,Lyft Line,USD,1919,1919,1355,4.91,,0%,Thu Apr 21 00:30:52 EDT 2016
lyft,Lyft,USD,1500,2400,1355,4.91,,0%,Thu Apr 21 00:30:52 EDT 2016
lyft_plus,Lyft Plus,USD,2100,3100,1077,3.49,,0%,Thu Apr 21 00:30:52 EDT 2016
lyft_line,Lyft Line,USD,1815,1815,1077,3.49,,0%,Thu Apr 21 00:30:52 EDT 2016
lyft,Lyft,USD,1400,2300,1077,3.49,,0%,Thu Apr 21 00:30:52 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,266,0.45,,0%,Thu Apr 21 00:31:44 EDT 2016
lyft_line,Lyft Line,USD,600,600,266,0.45,,0%,Thu Apr 21 00:31:44 EDT 2016
lyft,Lyft,USD,800,800,266,0.45,,0%,Thu Apr 21 00:31:44 EDT 2016
lyft_plus,Lyft Plus,USD,2100,3200,1239,4.09,,0%,Thu Apr 21 00:31:44 EDT 2016
lyft_line,Lyft Line,USD,1712,1712,1239,4.09,,0%,Thu Apr 21 00:31:44 EDT 2016
lyft,Lyft,USD,1300,2200,1239,4.09,,0%,Thu Apr 21 00:31:44 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,210,0.23,,0%,Thu Apr 21 00:31:44 EDT 2016
lyft_line,Lyft Line,USD,600,600,210,0.23,,0%,Thu Apr 21 00:31:44 EDT 2016
lyft,Lyft,USD,800,800,210,0.23,,0%,Thu Apr 21 00:31:44 EDT 2016
lyft_plus,Lyft Plus,USD,1500,2400,818,3.02,,0%,Thu Apr 21 00:31:44 EDT 2016
lyft_line,Lyft Line,USD,1268,1268,818,3.02,,0%,Thu Apr 21 00:31:44 EDT 2016
lyft,Lyft,USD,900,1700,818,3.02,,0%,Thu Apr 21 00:31:44 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,435,1.27,,0%,Thu Apr 21 00:31:44 EDT 2016
lyft_line,Lyft Line,USD,732,732,435,1.27,,0%,Thu Apr 21 00:31:44 EDT 2016
lyft,Lyft,USD,800,1100,435,1.27,,0%,Thu Apr 21 00:31:44 EDT 2016
lyft_plus,Lyft Plus,USD,5800,7100,2098,13.88,,0%,Thu Apr 21 00:31:44 EDT 2016
