rideType,displayName,currency,minCostCent,maxCostCent,journeyDuration,distanceMiles,primeTimeConfirmationToken,primeTimePercentage,currentDate
lyft,Lyft,USD,800,1500,648,1.73,,0%,Wed Apr 20 00:20:54 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2700,1071,3.11,,0%,Wed Apr 20 00:20:54 EDT 2016
lyft_line,Lyft Line,USD,1433,1433,1071,3.11,,0%,Wed Apr 20 00:20:54 EDT 2016
lyft,Lyft,USD,1000,1900,1071,3.11,,0%,Wed Apr 20 00:20:54 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,706,1.93,,0%,Wed Apr 20 00:20:54 EDT 2016
lyft_line,Lyft Line,USD,1014,1014,706,1.93,,0%,Wed Apr 20 00:20:54 EDT 2016
lyft,Lyft,USD,800,1400,706,1.93,,0%,Wed Apr 20 00:20:54 EDT 2016
lyft_plus,Lyft Plus,USD,3000,4200,1433,6.76,,0%,Wed Apr 20 00:27:24 EDT 2016
lyft_line,Lyft Line,USD,2296,2296,1433,6.76,,0%,Wed Apr 20 00:27:24 EDT 2016
lyft,Lyft,USD,1800,2800,1433,6.76,,0%,Wed Apr 20 00:27:24 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,125,0.0,,0%,Wed Apr 20 00:27:24 EDT 2016
lyft,Lyft,USD,800,800,125,0.0,,0%,Wed Apr 20 00:27:24 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,322,0.69,,0%,Wed Apr 20 00:27:24 EDT 2016
lyft_line,Lyft Line,USD,600,600,322,0.69,,0%,Wed Apr 20 00:27:24 EDT 2016
lyft,Lyft,USD,800,900,322,0.69,,0%,Wed Apr 20 00:27:24 EDT 2016
lyft_plus,Lyft Plus,USD,2200,3200,1252,4.37,,0%,Wed Apr 20 00:27:24 EDT 2016
lyft_line,Lyft Line,USD,1763,1763,1252,4.37,,0%,Wed Apr 20 00:27:24 EDT 2016
lyft,Lyft,USD,1400,2200,1252,4.37,,0%,Wed Apr 20 00:27:24 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,396,0.58,,0%,Wed Apr 20 00:27:24 EDT 2016
lyft_line,Lyft Line,USD,690,690,396,0.58,,0%,Wed Apr 20 00:27:24 EDT 2016
lyft,Lyft,USD,800,1000,396,0.58,,0%,Wed Apr 20 00:27:24 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2600,1028,3.03,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft_line,Lyft Line,USD,1392,1392,1028,3.03,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft,Lyft,USD,1000,1800,1028,3.03,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2800,1012,3.42,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft_line,Lyft Line,USD,1453,1453,1012,3.42,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft,Lyft,USD,1100,1900,1012,3.42,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1600,582,1.2,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft_line,Lyft Line,USD,808,808,582,1.2,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft,Lyft,USD,800,1200,582,1.2,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft_plus,Lyft Plus,USD,2600,3700,1484,5.2,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft_line,Lyft Line,USD,2047,2047,1484,5.2,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft,Lyft,USD,1600,2500,1484,5.2,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,508,0.95,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft_line,Lyft Line,USD,717,717,508,0.95,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft,Lyft,USD,800,1100,508,0.95,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft_plus,Lyft Plus,USD,2300,3300,1341,3.46,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft_line,Lyft Line,USD,1912,1912,1341,3.46,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft,Lyft,USD,1500,2400,1341,3.46,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft_plus,Lyft Plus,USD,3100,4300,1452,7.19,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft_line,Lyft Line,USD,2384,2384,1452,7.19,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft,Lyft,USD,1900,2900,1452,7.19,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft_plus,Lyft Plus,USD,3200,4400,1457,7.37,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft_line,Lyft Line,USD,2420,2420,1457,7.37,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft,Lyft,USD,1900,3000,1457,7.37,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,309,0.47,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft_line,Lyft Line,USD,600,600,309,0.47,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft,Lyft,USD,800,800,309,0.47,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2600,996,3.16,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft_line,Lyft Line,USD,1399,1399,996,3.16,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft,Lyft,USD,1000,1800,996,3.16,,0%,Wed Apr 20 00:27:25 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,829,1.83,,0%,Wed Apr 20 00:27:26 EDT 2016
lyft_line,Lyft Line,USD,1061,1061,829,1.83,,0%,Wed Apr 20 00:27:26 EDT 2016
lyft,Lyft,USD,800,1500,829,1.83,,0%,Wed Apr 20 00:27:26 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1900,654,1.58,,0%,Wed Apr 20 00:27:26 EDT 2016
lyft_line,Lyft Line,USD,1029,1029,654,1.58,,0%,Wed Apr 20 00:27:26 EDT 2016
lyft,Lyft,USD,800,1400,654,1.58,,0%,Wed Apr 20 00:27:26 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2400,939,2.58,,0%,Wed Apr 20 00:27:26 EDT 2016
lyft_line,Lyft Line,USD,1260,1260,939,2.58,,0%,Wed Apr 20 00:27:26 EDT 2016
lyft,Lyft,USD,900,1700,939,2.58,,0%,Wed Apr 20 00:27:26 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,560,1.4,,0%,Wed Apr 20 00:27:26 EDT 2016
lyft_line,Lyft Line,USD,827,827,560,1.4,,0%,Wed Apr 20 00:27:26 EDT 2016
lyft,Lyft,USD,800,1200,560,1.4,,0%,Wed Apr 20 00:27:26 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1800,649,1.64,,0%,Wed Apr 20 00:27:26 EDT 2016
lyft_line,Lyft Line,USD,924,924,649,1.64,,0%,Wed Apr 20 00:27:26 EDT 2016
lyft,Lyft,USD,800,1300,649,1.64,,0%,Wed Apr 20 00:27:26 EDT 2016
lyft_plus,Lyft Plus,USD,1500,2500,917,2.89,,0%,Wed Apr 20 00:27:26 EDT 2016
lyft_line,Lyft Line,USD,1303,1303,917,2.89,,0%,Wed Apr 20 00:27:26 EDT 2016
lyft,Lyft,USD,900,1800,917,2.89,,0%,Wed Apr 20 00:27:26 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,370,0.99,,0%,Wed Apr 20 00:27:26 EDT 2016
lyft_line,Lyft Line,USD,643,643,370,0.99,,0%,Wed Apr 20 00:27:26 EDT 2016
lyft,Lyft,USD,800,1000,370,0.99,,0%,Wed Apr 20 00:27:26 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,522,0.88,,0%,Wed Apr 20 00:28:22 EDT 2016
lyft_line,Lyft Line,USD,714,714,522,0.88,,0%,Wed Apr 20 00:28:22 EDT 2016
lyft,Lyft,USD,800,1100,522,0.88,,0%,Wed Apr 20 00:28:22 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2700,957,3.39,,0%,Wed Apr 20 00:28:22 EDT 2016
lyft_line,Lyft Line,USD,1417,1417,957,3.39,,0%,Wed Apr 20 00:28:22 EDT 2016
lyft,Lyft,USD,1000,1900,957,3.39,,0%,Wed Apr 20 00:28:22 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,697,2.12,,0%,Wed Apr 20 00:28:23 EDT 2016
lyft_line,Lyft Line,USD,1042,1042,697,2.12,,0%,Wed Apr 20 00:28:23 EDT 2016
lyft,Lyft,USD,800,1400,697,2.12,,0%,Wed Apr 20 00:28:23 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,291,0.61,,0%,Wed Apr 20 00:28:23 EDT 2016
lyft_line,Lyft Line,USD,600,600,291,0.61,,0%,Wed Apr 20 00:28:23 EDT 2016
lyft,Lyft,USD,800,800,291,0.61,,0%,Wed Apr 20 00:28:23 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2100,827,1.97,,0%,Wed Apr 20 00:28:23 EDT 2016
lyft_line,Lyft Line,USD,1086,1086,827,1.97,,0%,Wed Apr 20 00:28:23 EDT 2016
lyft,Lyft,USD,800,1500,827,1.97,,0%,Wed Apr 20 00:28:23 EDT 2016
lyft_plus,Lyft Plus,USD,2000,3000,1198,3.78,,0%,Wed Apr 20 00:28:23 EDT 2016
lyft_line,Lyft Line,USD,1626,1626,1198,3.78,,0%,Wed Apr 20 00:28:23 EDT 2016
lyft,Lyft,USD,1200,2100,1198,3.78,,0%,Wed Apr 20 00:28:23 EDT 2016
lyft_plus,Lyft Plus,USD,3500,4600,1721,6.84,,0%,Wed Apr 20 00:28:23 EDT 2016
lyft_line,Lyft Line,USD,2663,2663,1721,6.84,,0%,Wed Apr 20 00:28:23 EDT 2016
lyft,Lyft,USD,2200,3200,1721,6.84,,0%,Wed Apr 20 00:28:23 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,745,1.99,,0%,Wed Apr 20 00:28:23 EDT 2016
lyft_line,Lyft Line,USD,1041,1041,745,1.99,,0%,Wed Apr 20 00:28:23 EDT 2016
lyft,Lyft,USD,800,1400,745,1.99,,0%,Wed Apr 20 00:28:23 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2800,1039,3.41,,0%,Wed Apr 20 00:28:23 EDT 2016
lyft_line,Lyft Line,USD,1467,1467,1039,3.41,,0%,Wed Apr 20 00:28:23 EDT 2016
lyft,Lyft,USD,1100,1900,1039,3.41,,0%,Wed Apr 20 00:28:23 EDT 2016
lyft_plus,Lyft Plus,USD,1300,2200,861,2.27,,0%,Wed Apr 20 00:28:23 EDT 2016
lyft_line,Lyft Line,USD,1159,1159,861,2.27,,0%,Wed Apr 20 00:28:23 EDT 2016
lyft,Lyft,USD,800,1600,861,2.27,,0%,Wed Apr 20 00:28:23 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2300,852,2.49,,0%,Wed Apr 20 00:28:24 EDT 2016
lyft_line,Lyft Line,USD,1203,1203,852,2.49,,0%,Wed Apr 20 00:28:24 EDT 2016
lyft,Lyft,USD,800,1700,852,2.49,,0%,Wed Apr 20 00:28:24 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,431,0.92,,0%,Wed Apr 20 00:28:24 EDT 2016
lyft_line,Lyft Line,USD,666,666,431,0.92,,0%,Wed Apr 20 00:28:24 EDT 2016
lyft,Lyft,USD,800,1000,431,0.92,,0%,Wed Apr 20 00:28:24 EDT 2016
lyft_plus,Lyft Plus,USD,2800,3900,1229,5.34,,0%,Wed Apr 20 00:28:24 EDT 2016
lyft_line,Lyft Line,USD,2265,2265,1229,5.34,,0%,Wed Apr 20 00:28:24 EDT 2016
lyft,Lyft,USD,1800,2800,1229,5.34,,0%,Wed Apr 20 00:28:24 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,305,0.57,,0%,Wed Apr 20 00:28:24 EDT 2016
lyft_line,Lyft Line,USD,600,600,305,0.57,,0%,Wed Apr 20 00:28:24 EDT 2016
lyft,Lyft,USD,800,800,305,0.57,,0%,Wed Apr 20 00:28:24 EDT 2016
lyft_plus,Lyft Plus,USD,3300,4500,1916,6.55,,0%,Wed Apr 20 00:28:24 EDT 2016
lyft_line,Lyft Line,USD,2540,2540,1916,6.55,,0%,Wed Apr 20 00:28:24 EDT 2016
lyft,Lyft,USD,2000,3100,1916,6.55,,0%,Wed Apr 20 00:28:24 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1800,548,1.66,,0%,Wed Apr 20 00:28:24 EDT 2016
lyft_line,Lyft Line,USD,867,867,548,1.66,,0%,Wed Apr 20 00:28:24 EDT 2016
lyft,Lyft,USD,800,1300,548,1.66,,0%,Wed Apr 20 00:28:24 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,269,0.42,,0%,Wed Apr 20 00:28:24 EDT 2016
lyft_line,Lyft Line,USD,600,600,269,0.42,,0%,Wed Apr 20 00:28:24 EDT 2016
lyft,Lyft,USD,800,800,269,0.42,,0%,Wed Apr 20 00:28:24 EDT 2016
lyft_plus,Lyft Plus,USD,2200,3200,952,5.1,,0%,Wed Apr 20 00:28:25 EDT 2016
lyft_line,Lyft Line,USD,1732,1732,952,5.1,,0%,Wed Apr 20 00:28:25 EDT 2016
lyft,Lyft,USD,1300,2200,952,5.1,,0%,Wed Apr 20 00:28:25 EDT 2016
lyft_plus,Lyft Plus,USD,3500,4700,1740,7.6,,0%,Wed Apr 20 00:28:25 EDT 2016
lyft_line,Lyft Line,USD,2626,2626,1740,7.6,,0%,Wed Apr 20 00:28:25 EDT 2016
lyft,Lyft,USD,2100,3200,1740,7.6,,0%,Wed Apr 20 00:28:25 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,454,1.08,,0%,Wed Apr 20 00:28:25 EDT 2016
lyft_line,Lyft Line,USD,709,709,454,1.08,,0%,Wed Apr 20 00:28:25 EDT 2016
lyft,Lyft,USD,800,1100,454,1.08,,0%,Wed Apr 20 00:28:25 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2400,862,2.68,,0%,Wed Apr 20 00:28:25 EDT 2016
lyft_line,Lyft Line,USD,1263,1263,862,2.68,,0%,Wed Apr 20 00:28:25 EDT 2016
lyft,Lyft,USD,900,1700,862,2.68,,0%,Wed Apr 20 00:28:25 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,290,0.56,,0%,Wed Apr 20 00:28:41 EDT 2016
lyft_line,Lyft Line,USD,600,600,290,0.56,,0%,Wed Apr 20 00:28:41 EDT 2016
lyft,Lyft,USD,800,800,290,0.56,,0%,Wed Apr 20 00:28:41 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,582,1.35,,0%,Wed Apr 20 00:28:42 EDT 2016
lyft_line,Lyft Line,USD,839,839,582,1.35,,0%,Wed Apr 20 00:28:42 EDT 2016
lyft,Lyft,USD,800,1200,582,1.35,,0%,Wed Apr 20 00:28:42 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,689,2.27,,0%,Wed Apr 20 00:30:32 EDT 2016
lyft_line,Lyft Line,USD,1059,1059,689,2.27,,0%,Wed Apr 20 00:30:32 EDT 2016
lyft,Lyft,USD,800,1500,689,2.27,,0%,Wed Apr 20 00:30:32 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1300,367,0.82,,0%,Wed Apr 20 00:30:32 EDT 2016
lyft_line,Lyft Line,USD,611,611,367,0.82,,0%,Wed Apr 20 00:30:32 EDT 2016
lyft,Lyft,USD,800,1000,367,0.82,,0%,Wed Apr 20 00:30:32 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,125,0.0,,0%,Wed Apr 20 00:30:32 EDT 2016
lyft,Lyft,USD,800,800,125,0.0,,0%,Wed Apr 20 00:30:32 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,494,1.06,,0%,Wed Apr 20 00:30:32 EDT 2016
lyft_line,Lyft Line,USD,728,728,494,1.06,,0%,Wed Apr 20 00:30:32 EDT 2016
lyft,Lyft,USD,800,1100,494,1.06,,0%,Wed Apr 20 00:30:32 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,476,1.02,,0%,Wed Apr 20 00:30:32 EDT 2016
lyft_line,Lyft Line,USD,710,710,476,1.02,,0%,Wed Apr 20 00:30:32 EDT 2016
lyft,Lyft,USD,800,1100,476,1.02,,0%,Wed Apr 20 00:30:32 EDT 2016
lyft_plus,Lyft Plus,USD,1800,2800,1030,3.64,,0%,Wed Apr 20 00:30:32 EDT 2016
lyft_line,Lyft Line,USD,1503,1503,1030,3.64,,0%,Wed Apr 20 00:30:32 EDT 2016
lyft,Lyft,USD,1100,2000,1030,3.64,,0%,Wed Apr 20 00:30:32 EDT 2016
lyft_plus,Lyft Plus,USD,2100,3100,989,4.79,,0%,Wed Apr 20 00:30:32 EDT 2016
lyft_line,Lyft Line,USD,1684,1684,989,4.79,,0%,Wed Apr 20 00:30:32 EDT 2016
lyft,Lyft,USD,1300,2100,989,4.79,,0%,Wed Apr 20 00:30:32 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2500,994,2.77,,0%,Wed Apr 20 00:30:32 EDT 2016
lyft_line,Lyft Line,USD,1326,1326,994,2.77,,0%,Wed Apr 20 00:30:32 EDT 2016
lyft,Lyft,USD,900,1800,994,2.77,,0%,Wed Apr 20 00:30:32 EDT 2016
lyft_plus,Lyft Plus,USD,2300,3300,1290,4.55,,0%,Wed Apr 20 00:30:32 EDT 2016
lyft_line,Lyft Line,USD,1817,1817,1290,4.55,,0%,Wed Apr 20 00:30:32 EDT 2016
lyft,Lyft,USD,1400,2300,1290,4.55,,0%,Wed Apr 20 00:30:32 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2500,999,2.79,,0%,Wed Apr 20 00:30:33 EDT 2016
lyft_line,Lyft Line,USD,1333,1333,999,2.79,,0%,Wed Apr 20 00:30:33 EDT 2016
lyft,Lyft,USD,900,1800,999,2.79,,0%,Wed Apr 20 00:30:33 EDT 2016
lyft_plus,Lyft Plus,USD,1800,2900,1068,3.63,,0%,Wed Apr 20 00:30:33 EDT 2016
lyft_line,Lyft Line,USD,1523,1523,1068,3.63,,0%,Wed Apr 20 00:30:33 EDT 2016
lyft,Lyft,USD,1100,2000,1068,3.63,,0%,Wed Apr 20 00:30:33 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1600,534,1.28,,0%,Wed Apr 20 00:30:33 EDT 2016
lyft_line,Lyft Line,USD,791,791,534,1.28,,0%,Wed Apr 20 00:30:33 EDT 2016
lyft,Lyft,USD,800,1100,534,1.28,,0%,Wed Apr 20 00:30:33 EDT 2016
lyft_plus,Lyft Plus,USD,2400,3500,1321,4.89,,0%,Wed Apr 20 00:30:33 EDT 2016
lyft_line,Lyft Line,USD,1896,1896,1321,4.89,,0%,Wed Apr 20 00:30:33 EDT 2016
lyft,Lyft,USD,1400,2400,1321,4.89,,0%,Wed Apr 20 00:30:33 EDT 2016
lyft_plus,Lyft Plus,USD,2000,3100,1136,4.21,,0%,Wed Apr 20 00:30:33 EDT 2016
lyft_line,Lyft Line,USD,1666,1666,1136,4.21,,0%,Wed Apr 20 00:30:33 EDT 2016
lyft,Lyft,USD,1300,2100,1136,4.21,,0%,Wed Apr 20 00:30:33 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2400,797,2.82,,0%,Wed Apr 20 00:30:33 EDT 2016
lyft_line,Lyft Line,USD,1220,1220,797,2.82,,0%,Wed Apr 20 00:30:33 EDT 2016
lyft,Lyft,USD,800,1700,797,2.82,,0%,Wed Apr 20 00:30:33 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,310,0.5,,0%,Wed Apr 20 00:30:33 EDT 2016
lyft_line,Lyft Line,USD,600,600,310,0.5,,0%,Wed Apr 20 00:30:33 EDT 2016
lyft,Lyft,USD,800,900,310,0.5,,0%,Wed Apr 20 00:30:33 EDT 2016
lyft_plus,Lyft Plus,USD,1900,3000,1082,3.44,,0%,Wed Apr 20 00:30:33 EDT 2016
lyft_line,Lyft Line,USD,1658,1658,1082,3.44,,0%,Wed Apr 20 00:30:33 EDT 2016
lyft,Lyft,USD,1300,2100,1082,3.44,,0%,Wed Apr 20 00:30:33 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2200,830,2.54,,0%,Wed Apr 20 00:30:34 EDT 2016
lyft_line,Lyft Line,USD,1189,1189,830,2.54,,0%,Wed Apr 20 00:30:34 EDT 2016
lyft,Lyft,USD,800,1600,830,2.54,,0%,Wed Apr 20 00:30:34 EDT 2016
lyft_plus,Lyft Plus,USD,2600,3800,1363,5.12,,0%,Wed Apr 20 00:30:34 EDT 2016
lyft_line,Lyft Line,USD,2106,2106,1363,5.12,,0%,Wed Apr 20 00:30:34 EDT 2016
lyft,Lyft,USD,1700,2600,1363,5.12,,0%,Wed Apr 20 00:30:34 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,302,0.53,,0%,Wed Apr 20 00:30:34 EDT 2016
lyft_line,Lyft Line,USD,600,600,302,0.53,,0%,Wed Apr 20 00:30:34 EDT 2016
lyft,Lyft,USD,800,800,302,0.53,,0%,Wed Apr 20 00:30:34 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2500,825,3.35,,0%,Wed Apr 20 00:30:34 EDT 2016
lyft_line,Lyft Line,USD,1331,1331,825,3.35,,0%,Wed Apr 20 00:30:34 EDT 2016
lyft,Lyft,USD,900,1800,825,3.35,,0%,Wed Apr 20 00:30:34 EDT 2016
lyft_plus,Lyft Plus,USD,3000,4100,1338,6.94,,0%,Wed Apr 20 00:30:51 EDT 2016
lyft_line,Lyft Line,USD,2273,2273,1338,6.94,,0%,Wed Apr 20 00:30:51 EDT 2016
lyft,Lyft,USD,1800,2800,1338,6.94,,0%,Wed Apr 20 00:30:51 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2600,1047,2.86,,0%,Wed Apr 20 00:30:51 EDT 2016
lyft_line,Lyft Line,USD,1375,1375,1047,2.86,,0%,Wed Apr 20 00:30:51 EDT 2016
lyft,Lyft,USD,1000,1800,1047,2.86,,0%,Wed Apr 20 00:30:51 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,132,0.01,,0%,Wed Apr 20 00:30:51 EDT 2016
lyft,Lyft,USD,800,800,132,0.01,,0%,Wed Apr 20 00:30:51 EDT 2016
lyft_plus,Lyft Plus,USD,2500,3500,1195,5.0,,0%,Wed Apr 20 00:30:51 EDT 2016
lyft_line,Lyft Line,USD,1996,1996,1195,5.0,,0%,Wed Apr 20 00:30:51 EDT 2016
lyft,Lyft,USD,1500,2500,1195,5.0,,0%,Wed Apr 20 00:30:51 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1300,388,0.78,,0%,Wed Apr 20 00:30:51 EDT 2016
lyft_line,Lyft Line,USD,616,616,388,0.78,,0%,Wed Apr 20 00:30:51 EDT 2016
lyft,Lyft,USD,800,1000,388,0.78,,0%,Wed Apr 20 00:30:51 EDT 2016
lyft_plus,Lyft Plus,USD,1900,2900,1232,3.4,,0%,Wed Apr 20 00:30:51 EDT 2016
lyft_line,Lyft Line,USD,1577,1577,1232,3.4,,0%,Wed Apr 20 00:30:51 EDT 2016
lyft,Lyft,USD,1200,2000,1232,3.4,,0%,Wed Apr 20 00:30:51 EDT 2016
lyft_plus,Lyft Plus,USD,2800,4000,1338,6.47,,0%,Wed Apr 20 00:30:51 EDT 2016
lyft_line,Lyft Line,USD,2189,2189,1338,6.47,,0%,Wed Apr 20 00:30:51 EDT 2016
lyft,Lyft,USD,1700,2700,1338,6.47,,0%,Wed Apr 20 00:30:51 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,690,2.0,,0%,Wed Apr 20 00:30:51 EDT 2016
lyft_line,Lyft Line,USD,1013,1013,690,2.0,,0%,Wed Apr 20 00:30:51 EDT 2016
lyft,Lyft,USD,800,1400,690,2.0,,0%,Wed Apr 20 00:30:51 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,568,1.26,,0%,Wed Apr 20 00:30:51 EDT 2016
lyft_line,Lyft Line,USD,812,812,568,1.26,,0%,Wed Apr 20 00:30:51 EDT 2016
lyft,Lyft,USD,800,1200,568,1.26,,0%,Wed Apr 20 00:30:51 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2300,966,2.2,,0%,Wed Apr 20 00:30:52 EDT 2016
lyft_line,Lyft Line,USD,1208,1208,966,2.2,,0%,Wed Apr 20 00:30:52 EDT 2016
lyft,Lyft,USD,800,1700,966,2.2,,0%,Wed Apr 20 00:30:52 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,547,1.41,,0%,Wed Apr 20 00:30:52 EDT 2016
lyft_line,Lyft Line,USD,823,823,547,1.41,,0%,Wed Apr 20 00:30:52 EDT 2016
lyft,Lyft,USD,800,1200,547,1.41,,0%,Wed Apr 20 00:30:52 EDT 2016
lyft_plus,Lyft Plus,USD,2400,3500,1354,4.9,,0%,Wed Apr 20 00:30:52 EDT 2016
lyft_line,Lyft Line,USD,1917,1917,1354,4.9,,0%,Wed Apr 20 00:30:52 EDT 2016
lyft,Lyft,USD,1500,2400,1354,4.9,,0%,Wed Apr 20 00:30:52 EDT 2016
lyft_plus,Lyft Plus,USD,2100,3100,1077,3.49,,0%,Wed Apr 20 00:30:52 EDT 2016
lyft_line,Lyft Line,USD,1815,1815,1077,3.49,,0%,Wed Apr 20 00:30:52 EDT 2016
lyft,Lyft,USD,1400,2300,1077,3.49,,0%,Wed Apr 20 00:30:52 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,266,0.45,,0%,Wed Apr 20 00:31:44 EDT 2016
lyft_line,Lyft Line,USD,600,600,266,0.45,,0%,Wed Apr 20 00:31:44 EDT 2016
lyft,Lyft,USD,800,800,266,0.45,,0%,Wed Apr 20 00:31:44 EDT 2016
lyft_plus,Lyft Plus,USD,2100,3200,1239,4.09,,0%,Wed Apr 20 00:31:44 EDT 2016
lyft_line,Lyft Line,USD,1712,1712,1239,4.09,,0%,Wed Apr 20 00:31:44 EDT 2016
lyft,Lyft,USD,1300,2200,1239,4.09,,0%,Wed Apr 20 00:31:44 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,210,0.23,,0%,Wed Apr 20 00:31:44 EDT 2016
lyft_line,Lyft Line,USD,600,600,210,0.23,,0%,Wed Apr 20 00:31:44 EDT 2016
lyft,Lyft,USD,800,800,210,0.23,,0%,Wed Apr 20 00:31:44 EDT 2016
lyft_plus,Lyft Plus,USD,1500,2400,817,3.01,,0%,Wed Apr 20 00:31:44 EDT 2016
lyft_line,Lyft Line,USD,1266,1266,817,3.01,,0%,Wed Apr 20 00:31:44 EDT 2016
lyft,Lyft,USD,900,1700,817,3.01,,0%,Wed Apr 20 00:31:44 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,435,1.27,,0%,Wed Apr 20 00:31:44 EDT 2016
lyft_line,Lyft Line,USD,732,732,435,1.27,,0%,Wed Apr 20 00:31:44 EDT 2016
lyft,Lyft,USD,800,1100,435,1.27,,0%,Wed Apr 20 00:31:44 EDT 2016
lyft_plus,Lyft Plus,USD,5800,7100,2097,13.87,,0%,Wed Apr 20 00:31:44 EDT 2016
lyft_line,Lyft Line,USD,4178,4178,2097,13.87,,0%,Wed Apr 20 00:31:44 EDT 2016
lyft,Lyft,USD,3600,4800,2097,13.87,,0%,Wed Apr 20 00:31:44 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2300,814,2.74,,0%,Wed Apr 20 00:31:44 EDT 2016
lyft_line,Lyft Line,USD,1215,1215,814,2.74,,0%,Wed Apr 20 00:31:44 EDT 2016
